order_id,order_date,supplier,category,quantity,unit_price,promised_days,actual_days,defects,status,warehouse,revenue,on_time,month,month_name,year,quarter
1985,2025-02-02 00:00:00,Supplier D,Apparel,110,1231.22,4,9,13,Delivered,Hyderabad,135434.2,0,2025-02,Feb 2025,2025,Q1
1986,2025-02-02 06:00:00,Supplier C,Apparel,165,1282.17,5,2,18,Cancelled,Chennai,211558.05,1,2025-02,Feb 2025,2025,Q1
1987,2025-02-02 12:00:00,Supplier D,Finished Goods,349,1077.75,9,4,11,Delivered,Delhi,376134.75,1,2025-02,Feb 2025,2025,Q1
1988,2025-02-02 18:00:00,Supplier C,Packaging,134,1185.94,4,8,5,Delivered,Delhi,158915.96,0,2025-02,Feb 2025,2025,Q1
1989,2025-02-03 00:00:00,Supplier A,Finished Goods,368,1383.39,9,10,2,Cancelled,Hyderabad,509087.52,0,2025-02,Feb 2025,2025,Q1
1990,2025-02-03 06:00:00,Supplier D,Raw Materials,289,1518.58,4,9,19,Delivered,Hyderabad,438869.62,0,2025-02,Feb 2025,2025,Q1
1991,2025-02-03 12:00:00,Supplier D,Finished Goods,414,1468.53,8,9,15,Delivered,Delhi,607971.42,0,2025-02,Feb 2025,2025,Q1
1992,2025-02-03 18:00:00,Supplier D,Packaging,403,1745.75,8,10,19,Delivered,Mumbai,703537.25,0,2025-02,Feb 2025,2025,Q1
1993,2025-02-04 00:00:00,Supplier B,Raw Materials,119,419.41,3,11,16,Delivered,Chennai,49909.79,0,2025-02,Feb 2025,2025,Q1
1994,2025-02-04 06:00:00,Supplier C,Electronics,343,832.24,3,4,15,Delivered,Delhi,285458.32,0,2025-02,Feb 2025,2025,Q1
1995,2025-02-04 12:00:00,Supplier B,Electronics,366,1898.2,5,9,5,Delivered,Hyderabad,694741.2,0,2025-02,Feb 2025,2025,Q1
1996,2025-02-04 18:00:00,Supplier A,Packaging,155,823.35,8,2,7,Delivered,Mumbai,127619.25,1,2025-02,Feb 2025,2025,Q1
1997,2025-02-05 00:00:00,Supplier E,Finished Goods,225,293.5,7,9,18,Delivered,Mumbai,66037.5,0,2025-02,Feb 2025,2025,Q1
1998,2025-02-05 06:00:00,Supplier A,Apparel,407,1074.62,9,8,1,Delivered,Mumbai,437370.34,1,2025-02,Feb 2025,2025,Q1
1999,2025-02-05 12:00:00,Supplier E,Packaging,171,263.51,9,9,13,Delivered,Chennai,45060.21,1,2025-02,Feb 2025,2025,Q1
2000,2025-02-05 18:00:00,Supplier C,Raw Materials,137,445.56,9,2,11,Delivered,Chennai,61041.72,1,2025-02,Feb 2025,2025,Q1
2001,2025-02-06 00:00:00,Supplier A,Raw Materials,323,1996.72,5,7,16,Delivered,Delhi,644940.56,0,2025-02,Feb 2025,2025,Q1
2002,2025-02-06 06:00:00,Supplier C,Electronics,341,1105.66,9,8,14,Delivered,Delhi,377030.06,1,2025-02,Feb 2025,2025,Q1
2003,2025-02-06 12:00:00,Supplier E,Raw Materials,159,603.91,6,12,17,Delivered,Delhi,96021.69,0,2025-02,Feb 2025,2025,Q1
2004,2025-02-06 18:00:00,Supplier D,Packaging,463,1989.81,4,6,15,Delivered,Delhi,921282.03,0,2025-02,Feb 2025,2025,Q1
2005,2025-02-07 00:00:00,Supplier D,Raw Materials,45,1934.79,9,6,12,Delivered,Hyderabad,87065.55,1,2025-02,Feb 2025,2025,Q1
2006,2025-02-07 06:00:00,Supplier D,Packaging,182,909.44,4,8,16,Delivered,Chennai,165518.08,0,2025-02,Feb 2025,2025,Q1
2007,2025-02-07 12:00:00,Supplier D,Apparel,429,557.79,3,12,7,Delivered,Mumbai,239291.91,0,2025-02,Feb 2025,2025,Q1
2008,2025-02-07 18:00:00,Supplier D,Electronics,31,1684.88,9,4,0,Delivered,Hyderabad,52231.28,1,2025-02,Feb 2025,2025,Q1
2009,2025-02-08 00:00:00,Supplier A,Raw Materials,215,1445.46,7,7,2,Delivered,Delhi,310773.9,1,2025-02,Feb 2025,2025,Q1
2010,2025-02-08 06:00:00,Supplier C,Packaging,136,1389.54,8,8,15,Delivered,Delhi,188977.44,1,2025-02,Feb 2025,2025,Q1
2011,2025-02-08 12:00:00,Supplier A,Finished Goods,345,1791.57,8,2,1,Delivered,Hyderabad,618091.65,1,2025-02,Feb 2025,2025,Q1
2012,2025-02-08 18:00:00,Supplier E,Electronics,454,1394.36,3,13,14,Cancelled,Mumbai,633039.44,0,2025-02,Feb 2025,2025,Q1
2013,2025-02-09 00:00:00,Supplier E,Apparel,365,603.41,6,3,0,Delivered,Chennai,220244.65,1,2025-02,Feb 2025,2025,Q1
2014,2025-02-09 06:00:00,Supplier A,Packaging,449,1403.03,5,13,8,Pending,Chennai,629960.47,0,2025-02,Feb 2025,2025,Q1
2015,2025-02-09 12:00:00,Supplier D,Apparel,226,646.34,5,5,15,Delivered,Mumbai,146072.84,1,2025-02,Feb 2025,2025,Q1
2016,2025-02-09 18:00:00,Supplier E,Apparel,105,1530.52,7,9,3,Delivered,Chennai,160704.6,0,2025-02,Feb 2025,2025,Q1
2017,2025-02-10 00:00:00,Supplier A,Raw Materials,426,1258.51,3,12,11,Delivered,Delhi,536125.26,0,2025-02,Feb 2025,2025,Q1
2018,2025-02-10 06:00:00,Supplier C,Raw Materials,438,200.95,3,11,0,Delivered,Delhi,88016.1,0,2025-02,Feb 2025,2025,Q1
2019,2025-02-10 12:00:00,Supplier E,Packaging,173,1050.03,6,7,0,Delivered,Delhi,181655.19,0,2025-02,Feb 2025,2025,Q1
2020,2025-02-10 18:00:00,Supplier A,Finished Goods,157,719.44,9,2,6,Delivered,Delhi,112952.08,1,2025-02,Feb 2025,2025,Q1
2021,2025-02-11 00:00:00,Supplier D,Packaging,27,690.71,5,11,17,Pending,Mumbai,18649.17,0,2025-02,Feb 2025,2025,Q1
2022,2025-02-11 06:00:00,Supplier B,Finished Goods,303,1224.4,9,6,14,Pending,Chennai,370993.2,1,2025-02,Feb 2025,2025,Q1
2023,2025-02-11 12:00:00,Supplier E,Apparel,204,678.53,3,8,12,Delivered,Chennai,138420.12,0,2025-02,Feb 2025,2025,Q1
2024,2025-02-11 18:00:00,Supplier E,Electronics,160,1564.94,9,7,15,Pending,Hyderabad,250390.4,1,2025-02,Feb 2025,2025,Q1
2025,2025-02-12 00:00:00,Supplier E,Packaging,489,188.04,8,13,6,Pending,Mumbai,91951.56,0,2025-02,Feb 2025,2025,Q1
2026,2025-02-12 06:00:00,Supplier C,Packaging,374,1337.76,7,10,15,Pending,Chennai,500322.24,0,2025-02,Feb 2025,2025,Q1
2027,2025-02-12 12:00:00,Supplier E,Finished Goods,132,1627.93,5,9,12,Delivered,Chennai,214886.76,0,2025-02,Feb 2025,2025,Q1
2028,2025-02-12 18:00:00,Supplier D,Apparel,409,1362.02,6,5,13,Delivered,Hyderabad,557066.18,1,2025-02,Feb 2025,2025,Q1
2029,2025-02-13 00:00:00,Supplier B,Apparel,196,1019.6,7,12,16,Delivered,Delhi,199841.6,0,2025-02,Feb 2025,2025,Q1
2030,2025-02-13 06:00:00,Supplier D,Finished Goods,462,1903.1,4,13,11,Delivered,Chennai,879232.2,0,2025-02,Feb 2025,2025,Q1
2031,2025-02-13 12:00:00,Supplier A,Apparel,461,634.88,8,6,19,Cancelled,Delhi,292679.68,1,2025-02,Feb 2025,2025,Q1
2032,2025-02-13 18:00:00,Supplier C,Raw Materials,158,87.38,6,8,12,Delivered,Hyderabad,13806.04,0,2025-02,Feb 2025,2025,Q1
2033,2025-02-14 00:00:00,Supplier A,Electronics,113,892.38,7,9,19,Delivered,Chennai,100838.94,0,2025-02,Feb 2025,2025,Q1
2034,2025-02-14 06:00:00,Supplier A,Packaging,252,114.37,3,6,14,Pending,Delhi,28821.24,0,2025-02,Feb 2025,2025,Q1
2035,2025-02-14 12:00:00,Supplier A,Electronics,471,1910.18,4,10,3,Delivered,Mumbai,899694.78,0,2025-02,Feb 2025,2025,Q1
2036,2025-02-14 18:00:00,Supplier D,Packaging,240,459.34,6,11,1,Pending,Delhi,110241.6,0,2025-02,Feb 2025,2025,Q1
2037,2025-02-15 00:00:00,Supplier B,Raw Materials,488,1588.41,3,13,17,Delivered,Delhi,775144.08,0,2025-02,Feb 2025,2025,Q1
2038,2025-02-15 06:00:00,Supplier D,Apparel,215,1560.42,8,5,1,Delivered,Delhi,335490.3,1,2025-02,Feb 2025,2025,Q1
2039,2025-02-15 12:00:00,Supplier A,Finished Goods,207,474.57,4,5,14,Delivered,Delhi,98235.99,0,2025-02,Feb 2025,2025,Q1
2040,2025-02-15 18:00:00,Supplier B,Raw Materials,405,1261.39,5,9,18,Delivered,Mumbai,510862.95,0,2025-02,Feb 2025,2025,Q1
2041,2025-02-16 00:00:00,Supplier C,Electronics,409,143.75,3,2,14,Delivered,Hyderabad,58793.75,1,2025-02,Feb 2025,2025,Q1
2042,2025-02-16 06:00:00,Supplier D,Finished Goods,346,992.97,7,9,19,Pending,Delhi,343567.62,0,2025-02,Feb 2025,2025,Q1
2043,2025-02-16 12:00:00,Supplier B,Apparel,96,78.56,9,6,9,Pending,Delhi,7541.76,1,2025-02,Feb 2025,2025,Q1
2044,2025-02-16 18:00:00,Supplier C,Raw Materials,151,1846.23,6,12,19,Delivered,Chennai,278780.73,0,2025-02,Feb 2025,2025,Q1
2045,2025-02-17 00:00:00,Supplier E,Finished Goods,326,1953.37,4,2,10,Delivered,Chennai,636798.62,1,2025-02,Feb 2025,2025,Q1
2046,2025-02-17 06:00:00,Supplier C,Raw Materials,208,483.45,3,5,9,Pending,Mumbai,100557.6,0,2025-02,Feb 2025,2025,Q1
2047,2025-02-17 12:00:00,Supplier A,Raw Materials,55,455.81,5,3,4,Delivered,Mumbai,25069.55,1,2025-02,Feb 2025,2025,Q1
2048,2025-02-17 18:00:00,Supplier A,Apparel,297,1519.75,9,5,8,Delivered,Mumbai,451365.75,1,2025-02,Feb 2025,2025,Q1
2049,2025-02-18 00:00:00,Supplier E,Packaging,24,544.09,6,9,19,Pending,Chennai,13058.16,0,2025-02,Feb 2025,2025,Q1
2050,2025-02-18 06:00:00,Supplier A,Finished Goods,53,1795.4,6,6,18,Pending,Delhi,95156.2,1,2025-02,Feb 2025,2025,Q1
2051,2025-02-18 12:00:00,Supplier E,Apparel,410,1169.16,3,2,12,Delivered,Chennai,479355.6,1,2025-02,Feb 2025,2025,Q1
2052,2025-02-18 18:00:00,Supplier C,Raw Materials,178,734.02,5,8,17,Delivered,Hyderabad,130655.56,0,2025-02,Feb 2025,2025,Q1
2053,2025-02-19 00:00:00,Supplier E,Apparel,319,1673.75,8,2,16,Delivered,Mumbai,533926.25,1,2025-02,Feb 2025,2025,Q1
2054,2025-02-19 06:00:00,Supplier D,Packaging,53,1012.14,9,10,5,Delivered,Mumbai,53643.42,0,2025-02,Feb 2025,2025,Q1
2055,2025-02-19 12:00:00,Supplier E,Finished Goods,107,1827.68,8,4,9,Pending,Mumbai,195561.76,1,2025-02,Feb 2025,2025,Q1
2056,2025-02-19 18:00:00,Supplier B,Packaging,270,1859.63,4,13,1,Cancelled,Hyderabad,502100.1,0,2025-02,Feb 2025,2025,Q1
2057,2025-02-20 00:00:00,Supplier D,Electronics,118,372.57,3,4,5,Delivered,Delhi,43963.26,0,2025-02,Feb 2025,2025,Q1
2058,2025-02-20 06:00:00,Supplier C,Finished Goods,292,54.53,9,7,12,Delivered,Delhi,15922.76,1,2025-02,Feb 2025,2025,Q1
2059,2025-02-20 12:00:00,Supplier C,Packaging,381,1968.67,4,11,17,Cancelled,Delhi,750063.27,0,2025-02,Feb 2025,2025,Q1
2060,2025-02-20 18:00:00,Supplier C,Raw Materials,352,1816.97,8,7,6,Delivered,Mumbai,639573.44,1,2025-02,Feb 2025,2025,Q1
2061,2025-02-21 00:00:00,Supplier E,Finished Goods,113,158.12,9,12,1,Delivered,Delhi,17867.56,0,2025-02,Feb 2025,2025,Q1
2062,2025-02-21 06:00:00,Supplier E,Finished Goods,265,1674.42,6,12,13,Pending,Chennai,443721.3,0,2025-02,Feb 2025,2025,Q1
2063,2025-02-21 12:00:00,Supplier D,Apparel,388,942.72,4,7,4,Delivered,Mumbai,365775.36,0,2025-02,Feb 2025,2025,Q1
2064,2025-02-21 18:00:00,Supplier C,Raw Materials,215,554.98,5,2,17,Delivered,Hyderabad,119320.7,1,2025-02,Feb 2025,2025,Q1
2065,2025-02-22 00:00:00,Supplier C,Electronics,344,1763.56,7,6,10,Delivered,Hyderabad,606664.64,1,2025-02,Feb 2025,2025,Q1
2066,2025-02-22 06:00:00,Supplier D,Packaging,52,433.5,8,13,9,Delivered,Delhi,22542.0,0,2025-02,Feb 2025,2025,Q1
2067,2025-02-22 12:00:00,Supplier A,Apparel,362,1897.23,8,7,10,Delivered,Mumbai,686797.26,1,2025-02,Feb 2025,2025,Q1
2068,2025-02-22 18:00:00,Supplier A,Packaging,254,450.96,5,9,1,Delivered,Chennai,114543.84,0,2025-02,Feb 2025,2025,Q1
2069,2025-02-23 00:00:00,Supplier B,Electronics,296,1246.68,9,2,14,Cancelled,Chennai,369017.28,1,2025-02,Feb 2025,2025,Q1
2070,2025-02-23 06:00:00,Supplier B,Electronics,364,485.02,9,6,6,Delivered,Mumbai,176547.28,1,2025-02,Feb 2025,2025,Q1
2071,2025-02-23 12:00:00,Supplier B,Finished Goods,282,1114.05,9,4,8,Delivered,Delhi,314162.1,1,2025-02,Feb 2025,2025,Q1
2072,2025-02-23 18:00:00,Supplier A,Electronics,485,1383.75,4,3,4,Delivered,Hyderabad,671118.75,1,2025-02,Feb 2025,2025,Q1
2073,2025-02-24 00:00:00,Supplier A,Packaging,92,420.94,3,12,6,Delivered,Hyderabad,38726.48,0,2025-02,Feb 2025,2025,Q1
2074,2025-02-24 06:00:00,Supplier A,Raw Materials,119,1065.73,6,9,19,Delivered,Chennai,126821.87,0,2025-02,Feb 2025,2025,Q1
2075,2025-02-24 12:00:00,Supplier E,Raw Materials,447,964.67,7,8,1,Delivered,Chennai,431207.49,0,2025-02,Feb 2025,2025,Q1
2076,2025-02-24 18:00:00,Supplier C,Finished Goods,199,188.52,3,11,2,Delivered,Chennai,37515.48,0,2025-02,Feb 2025,2025,Q1
2077,2025-02-25 00:00:00,Supplier B,Packaging,480,1645.7,3,8,1,Delivered,Hyderabad,789936.0,0,2025-02,Feb 2025,2025,Q1
2078,2025-02-25 06:00:00,Supplier D,Packaging,297,704.58,5,6,18,Pending,Chennai,209260.26,0,2025-02,Feb 2025,2025,Q1
2079,2025-02-25 12:00:00,Supplier A,Electronics,433,1170.44,4,13,3,Delivered,Hyderabad,506800.52,0,2025-02,Feb 2025,2025,Q1
2080,2025-02-25 18:00:00,Supplier E,Packaging,406,1053.83,8,10,19,Delivered,Hyderabad,427854.98,0,2025-02,Feb 2025,2025,Q1
2081,2025-02-26 00:00:00,Supplier D,Apparel,260,1050.86,8,6,6,Delivered,Delhi,273223.6,1,2025-02,Feb 2025,2025,Q1
2082,2025-02-26 06:00:00,Supplier A,Electronics,221,259.08,5,3,6,Delivered,Delhi,57256.68,1,2025-02,Feb 2025,2025,Q1
2083,2025-02-26 12:00:00,Supplier C,Apparel,300,875.79,4,4,16,Delivered,Delhi,262737.0,1,2025-02,Feb 2025,2025,Q1
2084,2025-02-26 18:00:00,Supplier E,Finished Goods,142,932.12,5,5,18,Delivered,Chennai,132361.04,1,2025-02,Feb 2025,2025,Q1
2085,2025-02-27 00:00:00,Supplier E,Raw Materials,210,1480.6,8,6,15,Delivered,Hyderabad,310926.0,1,2025-02,Feb 2025,2025,Q1
2086,2025-02-27 06:00:00,Supplier C,Finished Goods,294,1688.04,3,4,2,Cancelled,Chennai,496283.76,0,2025-02,Feb 2025,2025,Q1
2087,2025-02-27 12:00:00,Supplier C,Raw Materials,335,1112.72,6,13,14,Delivered,Hyderabad,372761.2,0,2025-02,Feb 2025,2025,Q1
2088,2025-02-27 18:00:00,Supplier A,Finished Goods,418,219.23,9,8,13,Delivered,Delhi,91638.14,1,2025-02,Feb 2025,2025,Q1
2089,2025-02-28 00:00:00,Supplier E,Packaging,104,511.86,4,6,14,Delivered,Delhi,53233.44,0,2025-02,Feb 2025,2025,Q1
2090,2025-02-28 06:00:00,Supplier A,Apparel,287,371.62,7,6,13,Delivered,Chennai,106654.94,1,2025-02,Feb 2025,2025,Q1
2091,2025-02-28 12:00:00,Supplier E,Raw Materials,459,293.0,7,7,6,Pending,Hyderabad,134487.0,1,2025-02,Feb 2025,2025,Q1
2092,2025-02-28 18:00:00,Supplier C,Electronics,438,763.5,3,8,2,Delivered,Chennai,334413.0,0,2025-02,Feb 2025,2025,Q1
2093,2025-03-01 00:00:00,Supplier C,Apparel,334,497.32,5,11,16,Delivered,Mumbai,166104.88,0,2025-03,Mar 2025,2025,Q1
2094,2025-03-01 06:00:00,Supplier C,Electronics,228,475.69,5,11,9,Delivered,Chennai,108457.32,0,2025-03,Mar 2025,2025,Q1
2095,2025-03-01 12:00:00,Supplier A,Apparel,98,156.65,8,9,14,Delivered,Delhi,15351.7,0,2025-03,Mar 2025,2025,Q1
2096,2025-03-01 18:00:00,Supplier A,Apparel,81,84.46,3,10,5,Delivered,Hyderabad,6841.26,0,2025-03,Mar 2025,2025,Q1
2097,2025-03-02 00:00:00,Supplier A,Finished Goods,256,250.4,8,12,16,Cancelled,Hyderabad,64102.4,0,2025-03,Mar 2025,2025,Q1
2098,2025-03-02 06:00:00,Supplier A,Raw Materials,138,385.79,8,5,16,Delivered,Chennai,53239.02,1,2025-03,Mar 2025,2025,Q1
2099,2025-03-02 12:00:00,Supplier D,Raw Materials,221,890.42,7,6,13,Delivered,Delhi,196782.82,1,2025-03,Mar 2025,2025,Q1
2100,2025-03-02 18:00:00,Supplier B,Apparel,437,1045.51,8,6,17,Delivered,Mumbai,456887.87,1,2025-03,Mar 2025,2025,Q1
2101,2025-03-03 00:00:00,Supplier A,Packaging,352,324.15,9,9,4,Delivered,Chennai,114100.8,1,2025-03,Mar 2025,2025,Q1
2102,2025-03-03 06:00:00,Supplier E,Packaging,105,878.33,8,10,7,Pending,Hyderabad,92224.65,0,2025-03,Mar 2025,2025,Q1
2103,2025-03-03 12:00:00,Supplier E,Electronics,84,716.41,7,8,6,Delivered,Delhi,60178.44,0,2025-03,Mar 2025,2025,Q1
2104,2025-03-03 18:00:00,Supplier E,Electronics,432,407.68,9,6,3,Delivered,Hyderabad,176117.76,1,2025-03,Mar 2025,2025,Q1
2105,2025-03-04 00:00:00,Supplier E,Finished Goods,63,63.34,5,4,17,Delivered,Hyderabad,3990.42,1,2025-03,Mar 2025,2025,Q1
2106,2025-03-04 06:00:00,Supplier A,Apparel,353,960.68,4,2,4,Delivered,Hyderabad,339120.04,1,2025-03,Mar 2025,2025,Q1
2107,2025-03-04 12:00:00,Supplier B,Electronics,468,1387.02,6,12,15,Delivered,Hyderabad,649125.36,0,2025-03,Mar 2025,2025,Q1
2108,2025-03-04 18:00:00,Supplier D,Electronics,422,491.24,8,10,13,Delivered,Mumbai,207303.28,0,2025-03,Mar 2025,2025,Q1
2109,2025-03-05 00:00:00,Supplier D,Apparel,63,307.02,9,6,18,Delivered,Delhi,19342.26,1,2025-03,Mar 2025,2025,Q1
2110,2025-03-05 06:00:00,Supplier A,Finished Goods,227,1779.73,4,10,13,Pending,Chennai,403998.71,0,2025-03,Mar 2025,2025,Q1
2111,2025-03-05 12:00:00,Supplier D,Electronics,25,586.3,7,11,8,Delivered,Delhi,14657.5,0,2025-03,Mar 2025,2025,Q1
2112,2025-03-05 18:00:00,Supplier A,Finished Goods,108,486.04,4,13,5,Pending,Delhi,52492.32,0,2025-03,Mar 2025,2025,Q1
2113,2025-03-06 00:00:00,Supplier A,Raw Materials,29,1721.34,6,5,16,Delivered,Delhi,49918.86,1,2025-03,Mar 2025,2025,Q1
2114,2025-03-06 06:00:00,Supplier C,Finished Goods,55,1643.36,4,6,18,Delivered,Chennai,90384.8,0,2025-03,Mar 2025,2025,Q1
2115,2025-03-06 12:00:00,Supplier C,Packaging,460,924.28,9,5,11,Delivered,Delhi,425168.8,1,2025-03,Mar 2025,2025,Q1
2116,2025-03-06 18:00:00,Supplier C,Packaging,202,1004.02,4,3,3,Pending,Chennai,202812.04,1,2025-03,Mar 2025,2025,Q1
2117,2025-03-07 00:00:00,Supplier A,Finished Goods,392,474.61,4,13,15,Delivered,Chennai,186047.12,0,2025-03,Mar 2025,2025,Q1
2118,2025-03-07 06:00:00,Supplier E,Packaging,67,202.69,4,2,10,Delivered,Mumbai,13580.23,1,2025-03,Mar 2025,2025,Q1
2119,2025-03-07 12:00:00,Supplier B,Raw Materials,446,1168.19,3,9,3,Delivered,Hyderabad,521012.74,0,2025-03,Mar 2025,2025,Q1
2120,2025-03-07 18:00:00,Supplier A,Apparel,120,241.77,8,5,16,Cancelled,Chennai,29012.4,1,2025-03,Mar 2025,2025,Q1
2121,2025-03-08 00:00:00,Supplier E,Packaging,138,926.09,7,6,7,Pending,Hyderabad,127800.42,1,2025-03,Mar 2025,2025,Q1
2122,2025-03-08 06:00:00,Supplier E,Packaging,346,1883.97,6,7,13,Delivered,Delhi,651853.62,0,2025-03,Mar 2025,2025,Q1
2123,2025-03-08 12:00:00,Supplier E,Finished Goods,203,1908.03,7,9,1,Pending,Hyderabad,387330.09,0,2025-03,Mar 2025,2025,Q1
2124,2025-03-08 18:00:00,Supplier D,Raw Materials,422,516.7,3,12,10,Delivered,Hyderabad,218047.4,0,2025-03,Mar 2025,2025,Q1
2125,2025-03-09 00:00:00,Supplier D,Apparel,349,1267.02,3,9,10,Pending,Hyderabad,442189.98,0,2025-03,Mar 2025,2025,Q1
2126,2025-03-09 06:00:00,Supplier C,Finished Goods,335,974.45,9,8,5,Delivered,Delhi,326440.75,1,2025-03,Mar 2025,2025,Q1
2127,2025-03-09 12:00:00,Supplier A,Finished Goods,17,1757.59,3,5,13,Delivered,Delhi,29879.03,0,2025-03,Mar 2025,2025,Q1
2128,2025-03-09 18:00:00,Supplier C,Raw Materials,38,579.29,8,7,9,Delivered,Chennai,22013.02,1,2025-03,Mar 2025,2025,Q1
2129,2025-03-10 00:00:00,Supplier B,Apparel,121,57.22,3,5,7,Delivered,Chennai,6923.62,0,2025-03,Mar 2025,2025,Q1
2130,2025-03-10 06:00:00,Supplier B,Raw Materials,444,366.99,4,8,6,Delivered,Mumbai,162943.56,0,2025-03,Mar 2025,2025,Q1
2131,2025-03-10 12:00:00,Supplier D,Apparel,170,731.57,7,13,7,Delivered,Delhi,124366.9,0,2025-03,Mar 2025,2025,Q1
2132,2025-03-10 18:00:00,Supplier C,Raw Materials,140,665.66,5,13,7,Delivered,Mumbai,93192.4,0,2025-03,Mar 2025,2025,Q1
2133,2025-03-11 00:00:00,Supplier A,Finished Goods,197,1593.16,6,12,1,Delivered,Delhi,313852.52,0,2025-03,Mar 2025,2025,Q1
2134,2025-03-11 06:00:00,Supplier A,Finished Goods,172,1377.09,3,2,15,Delivered,Hyderabad,236859.48,1,2025-03,Mar 2025,2025,Q1
2135,2025-03-11 12:00:00,Supplier D,Electronics,206,634.13,7,6,8,Cancelled,Mumbai,130630.78,1,2025-03,Mar 2025,2025,Q1
2136,2025-03-11 18:00:00,Supplier A,Packaging,484,942.6,9,11,12,Pending,Mumbai,456218.4,0,2025-03,Mar 2025,2025,Q1
2137,2025-03-12 00:00:00,Supplier E,Raw Materials,373,236.34,3,13,11,Pending,Mumbai,88154.82,0,2025-03,Mar 2025,2025,Q1
2138,2025-03-12 06:00:00,Supplier C,Electronics,213,1801.39,8,11,16,Delivered,Delhi,383696.07,0,2025-03,Mar 2025,2025,Q1
2139,2025-03-12 12:00:00,Supplier C,Packaging,221,1874.08,3,5,1,Delivered,Chennai,414171.68,0,2025-03,Mar 2025,2025,Q1
2140,2025-03-12 18:00:00,Supplier C,Raw Materials,118,1960.62,3,12,12,Cancelled,Mumbai,231353.16,0,2025-03,Mar 2025,2025,Q1
2141,2025-03-13 00:00:00,Supplier D,Apparel,285,1743.68,3,8,0,Pending,Chennai,496948.8,0,2025-03,Mar 2025,2025,Q1
2142,2025-03-13 06:00:00,Supplier B,Packaging,82,389.22,9,10,18,Delivered,Delhi,31916.04,0,2025-03,Mar 2025,2025,Q1
2143,2025-03-13 12:00:00,Supplier D,Finished Goods,176,140.08,3,6,10,Delivered,Mumbai,24654.08,0,2025-03,Mar 2025,2025,Q1
2144,2025-03-13 18:00:00,Supplier C,Electronics,269,1180.21,6,5,4,Delivered,Delhi,317476.49,1,2025-03,Mar 2025,2025,Q1
2145,2025-03-14 00:00:00,Supplier B,Packaging,252,1829.58,7,10,0,Delivered,Chennai,461054.16,0,2025-03,Mar 2025,2025,Q1
2146,2025-03-14 06:00:00,Supplier E,Packaging,284,395.84,8,6,19,Delivered,Chennai,112418.56,1,2025-03,Mar 2025,2025,Q1
2147,2025-03-14 12:00:00,Supplier D,Finished Goods,111,63.73,3,10,12,Delivered,Mumbai,7074.03,0,2025-03,Mar 2025,2025,Q1
2148,2025-03-14 18:00:00,Supplier D,Raw Materials,484,1620.72,3,9,7,Pending,Chennai,784428.48,0,2025-03,Mar 2025,2025,Q1
2149,2025-03-15 00:00:00,Supplier E,Apparel,182,199.75,3,5,5,Delivered,Hyderabad,36354.5,0,2025-03,Mar 2025,2025,Q1
2150,2025-03-15 06:00:00,Supplier E,Finished Goods,180,856.73,3,12,16,Delivered,Hyderabad,154211.4,0,2025-03,Mar 2025,2025,Q1
2151,2025-03-15 12:00:00,Supplier D,Apparel,150,1373.83,4,12,11,Delivered,Mumbai,206074.5,0,2025-03,Mar 2025,2025,Q1
2152,2025-03-15 18:00:00,Supplier D,Raw Materials,406,511.76,4,8,0,Cancelled,Delhi,207774.56,0,2025-03,Mar 2025,2025,Q1
2153,2025-03-16 00:00:00,Supplier D,Packaging,197,213.73,5,6,2,Delivered,Delhi,42104.81,0,2025-03,Mar 2025,2025,Q1
2154,2025-03-16 06:00:00,Supplier D,Apparel,450,1551.54,3,11,13,Delivered,Delhi,698193.0,0,2025-03,Mar 2025,2025,Q1
2155,2025-03-16 12:00:00,Supplier C,Electronics,95,1278.84,5,5,7,Delivered,Hyderabad,121489.8,1,2025-03,Mar 2025,2025,Q1
2156,2025-03-16 18:00:00,Supplier D,Electronics,485,1977.56,6,6,10,Delivered,Chennai,959116.6,1,2025-03,Mar 2025,2025,Q1
2157,2025-03-17 00:00:00,Supplier A,Finished Goods,61,721.4,5,6,13,Delivered,Hyderabad,44005.4,0,2025-03,Mar 2025,2025,Q1
2158,2025-03-17 06:00:00,Supplier E,Raw Materials,120,170.44,7,12,7,Delivered,Chennai,20452.8,0,2025-03,Mar 2025,2025,Q1
2159,2025-03-17 12:00:00,Supplier E,Finished Goods,446,1481.98,4,10,2,Delivered,Hyderabad,660963.08,0,2025-03,Mar 2025,2025,Q1
2160,2025-03-17 18:00:00,Supplier A,Finished Goods,374,1067.38,4,13,6,Delivered,Delhi,399200.12,0,2025-03,Mar 2025,2025,Q1
2161,2025-03-18 00:00:00,Supplier D,Finished Goods,351,465.75,3,10,18,Delivered,Delhi,163478.25,0,2025-03,Mar 2025,2025,Q1
2162,2025-03-18 06:00:00,Supplier A,Electronics,52,1574.37,3,7,3,Delivered,Delhi,81867.24,0,2025-03,Mar 2025,2025,Q1
2163,2025-03-18 12:00:00,Supplier B,Electronics,220,447.32,6,5,15,Delivered,Mumbai,98410.4,1,2025-03,Mar 2025,2025,Q1
2164,2025-03-18 18:00:00,Supplier D,Finished Goods,465,558.29,8,3,12,Pending,Mumbai,259604.85,1,2025-03,Mar 2025,2025,Q1
2165,2025-03-19 00:00:00,Supplier A,Electronics,209,230.43,6,4,19,Delivered,Chennai,48159.87,1,2025-03,Mar 2025,2025,Q1
